Date,SPY_Close,actual_future_return,predicted_return,dataset,SPY_momentum_5d,SPY_momentum_10d,VIX_current,VIX_change_1d,VIX_change_5d,SPY_volume_change_1d,SPY_volume_change_5d,prediction_error,absolute_error,trading_signal,correct_direction
2005-02-04,81.79946899414062,-0.0013303959662812614,0.0004098802804613787,train,0.0238432534197357,0.029542344430321332,11.21,-0.049194232400339155,-0.15332326283987907,0.024315530610949487,-0.17639930917418656,0.00174027624674264,0.00174027624674264,BUY,False
2005-02-07,81.69064331054688,0.001165740636624113,0.00030937028366079895,train,0.01616442050896505,0.030201299663442205,11.73,0.04638715432649421,-0.08502340093603744,-0.0922066343359067,-0.1355479539410691,-0.000856370352963314,0.000856370352963314,BUY,True
2005-02-08,81.78587341308594,-0.007486866872428499,0.00035077824364839963,train,0.010932380427147947,0.028490282970543568,11.6,-0.011082693947144118,-0.035743973399833706,-0.13539372852990395,-0.21222803624310815,0.007837645116076899,0.007837645116076899,BUY,False
2005-02-09,81.17355346679688,0.003604465589807093,0.0005224758714028531,train,0.00033499382334567507,0.017742613254879913,12.0,0.034482758620689724,0.029159519725557415,0.407908108039273,0.05356506425711238,-0.00308198971840424,0.00308198971840424,BUY,True
2005-02-10,81.46614074707031,0.00860157352595503,0.0004416889902539623,train,0.00655718141026207,0.01967114960129135,11.51,-0.04083333333333339,-0.02374893977947412,-0.17042153134802474,-0.06098846983133721,-0.008159884535701068,0.008159884535701068,BUY,True
2005-02-11,82.16687774658203,-0.0007450479243906738,0.0003844387892307183,train,0.004491578697995324,0.028441925966881998,11.43,-0.0069504778453518545,0.019625334522747506,0.15862673522523574,0.062137428385234506,0.001129486713621392,0.001129486713621392,BUY,False
2005-02-14,82.10565948486328,0.0037286676250607442,-4.409947496459126e-05,train,0.0050803391612270765,0.021326880408722326,11.52,0.007874015748031482,-0.017902813299232823,-0.3896053300208909,-0.28582533251123055,-0.0037727671000253355,0.0037727671000253355,SELL,False
2005-02-15,82.41180419921875,0.0006609960488359601,0.0004440020305770874,train,0.007653287297811673,0.01866933637321777,11.27,-0.02170138888888884,-0.028448275862068995,0.3521387760891215,0.11688209150992646,-0.0002169940182588727,0.0002169940182588727,BUY,True
2005-02-16,82.46627807617188,-0.008085839419299856,0.00042830782018787124,train,0.015925440665890855,0.01626576941349378,11.1,-0.015084294587400127,-0.07500000000000007,0.26612500484576773,0.004406704848460619,0.008514147239487728,0.008514147239487728,BUY,False
2005-02-17,81.79946899414062,0.0013313286611538189,0.00028480389051141816,train,0.004091617008165516,0.010675627893411255,11.77,0.06036036036036041,0.022589052997393555,0.046845451434540664,0.2674612831617189,-0.0010465247706424007,0.0010465247706424007,BUY,True
2005-02-18,81.90837097167969,-0.01486825410161463,0.00040619689272763574,train,-0.0031461189957786573,0.0013313286611538189,11.18,-0.05012744265080715,-0.02187226596675418,-0.1789398527286491,-0.10181431502079685,0.015274450994342267,0.015274450994342267,BUY,False
2005-02-22,80.69053649902344,0.007166704329598206,0.001146641742834165,train,-0.01723538906719002,-0.012242611527999991,13.14,0.1753130590339893,0.140625,0.6909476084009278,1.4882015040654166,-0.006020062586764041,0.006020062586764041,BUY,True
2005-02-23,81.2688217163086,0.006613364335766869,0.0005139837741880493,train,-0.013869159812921472,-0.006322017179737238,12.39,-0.057077625570776225,0.09937888198757783,-0.1537220437782536,0.5573180214673212,-0.00609938056157882,0.00609938056157882,BUY,True
2005-02-24,81.80628204345703,0.00989730672278033,0.0004481476364177108,train,-0.008003223233928658,0.007794762575214387,11.57,-0.06618240516545604,0.042342342342342354,0.003968219104266035,0.23486843290168036,-0.009449159086362619,0.009449159086362619,BUY,True
2005-02-25,82.6159439086914,-0.006588363798694097,0.000372627401806265,train,0.009981420718137679,0.014113877877079073,11.49,-0.00691443388072599,-0.023789294817332163,-0.1117750526518444,0.04775824100199566,0.006960991200500362,0.006960991200500362,BUY,False
2005-02-28,82.07164001464844,0.0049737415376023275,0.000389354927775391,train,0.0019933132722809166,-0.0011590769242483256,12.08,0.05134899912967805,0.0805008944543828,0.1392678805712324,0.4538244421488036,-0.0045843866098269365,0.0045843866098269365,BUY,True
2005-03-01,82.47984313964844,-0.000494598086098752,-7.637646259650294e-05,train,0.022174925564494963,0.00455734302766464,12.04,-0.0033112582781458233,-0.08371385083713856,-0.3183408209416658,-0.4139305258148941,0.00041822162350224905,0.00041822162350224905,SELL,True
2005-03-02,82.43904876708984,0.00041284718240830465,0.0004913597065353908,train,0.014399458809262189,0.000330590600895464,12.5,0.038205980066445155,0.00887812752219519,0.35801490239859257,-0.05953939372640671,7.851252412708612e-05,7.851252412708612e-05,BUY,True
2005-03-03,82.47308349609375,0.012456253112883786,0.00043814753177311914,train,0.008150981024690696,8.252367004590866e-05,12.93,0.034399999999999986,0.11754537597234216,-0.046642740924696224,-0.10694887666341912,-0.012018105581110668,0.012018105581110668,BUY,True
2005-03-04,83.5003890991211,0.0004892840399384202,0.0004757162329716066,train,0.010705502456126226,0.020793779298277748,11.94,-0.07656612529002327,0.03916449086161866,-0.0826757122232602,-0.07769142478066471,-1.3567806966813603e-05,1.3567806966813603e-05,BUY,True
2005-03-07,83.54124450683594,-0.0037458728001433794,0.00025352206221637875,train,0.017906361953108352,0.019935368214328397,12.26,0.02680067001675046,0.01490066225165565,-0.22657005260955876,-0.37386010351492405,0.003999394862359758,0.003999394862359758,BUY,False
2005-03-08,83.22830963134766,-0.011118168548784113,0.00037054938442948994,train,0.009074538253327935,0.03145069102812248,12.4,0.011419249592169667,0.029900332225913706,0.021168259580502058,-0.06200311241922929,0.011488717933213603,0.011488717933213603,BUY,False
2005-03-09,82.30296325683594,0.0022320042226204873,0.0006378598981135559,train,-0.0016507409084544067,0.012724948125091506,12.7,0.024193548387096753,0.016000000000000014,0.6514945223389388,0.14070671763212994,-0.0015941443245069313,0.0015941443245069313,BUY,True
2005-03-10,82.48666381835938,-0.007010743554292875,0.000372627401806265,train,0.00016466369013912185,0.0083169868854438,12.49,-0.016535433070866024,-0.03402938901778807,-0.1107589580637588,0.06399067136147174,0.00738337095609914,0.00738337095609914,BUY,False
2005-03-11,81.90837097167969,0.006229383412317491,0.0006747230383347586,train,-0.019065996513520034,-0.008564605129897651,12.8,0.024819855884707698,0.07202680067001688,-0.11009378501588662,0.032188860304263045,-0.005554660373982732,0.005554660373982732,BUY,True
2005-03-14,82.41860961914062,-0.008254918274679834,-0.0003548542821202207,train,-0.013438091499863303,0.0042276431228893685,12.39,-0.032031249999999956,0.01060358890701485,-0.37325640561261886,-0.16357291494024273,0.007900063992559613,0.007900063992559613,SELL,True
2005-03-15,81.73825073242188,-0.008489959860349394,0.0006098794118741995,train,-0.017903269999425264,-0.008991195654566853,13.15,0.06133979015334945,0.06048387096774199,0.7183457909974571,0.407477120057707,0.009099839272223593,0.009099839272223593,BUY,False
2005-03-16,81.04429626464844,0.0020149420511175187,0.0002822088512529311,train,-0.015293094469268187,-0.016918590441065362,13.49,0.025855513307984745,0.0622047244094488,0.19916718050561744,0.021983631707969575,-0.0017327331998645875,0.0017327331998645875,BUY,True
2005-03-17,81.20759582519531,-0.0029692667503566916,0.0004344790004701285,train,-0.015506361076508601,-0.015344250721004982,13.29,-0.014825796886582698,0.06405124099279424,-0.16414198749368947,-0.039368217470720945,0.00340374575082682,0.00340374575082682,BUY,False
2005-03-18,80.96646881103516,-0.0037116828114032163,0.0009194647998940014,train,-0.011499461525980026,-0.030346209346138298,13.14,-0.011286681715575564,0.026562500000000044,-0.03758456607258698,0.03890369373798008,0.004631147611297218,0.004631147611297218,BUY,False
2005-03-21,80.66594696044922,-0.0101606471625445,0.0006391383255571982,train,-0.021265375220360094,-0.034417700662233264,13.61,0.035768645357686424,0.09846650524616618,0.01680668083410808,0.6854806750255942,0.010799785488101699,0.010799785488101699,BUY,False
2005-03-22,79.84632873535156,0.0008552767739087308,0.00048433494165253237,train,-0.023146103325158096,-0.04063498238731844,14.27,0.048493754592211724,0.08517110266159689,0.509893981970567,0.4810157194679565,-0.00037094183225619843,0.00037094183225619843,BUY,True
2005-03-23,79.91461944580078,0.0011964215424997704,0.0006832550252912211,train,-0.013939004605070804,-0.029018928560106017,14.06,-0.014716187806587233,0.04225352112676051,-0.2341790631583045,-0.054182882755341666,-0.0005131665172085493,0.0005131665172085493,BUY,True
2005-03-24,80.0102310180664,0.0014510206395457192,0.0008282103696664554,train,-0.014744492740633719,-0.03002222038881608,13.42,-0.045519203413940335,0.009781790820165615,-0.26666930255742594,-0.17019790937648804,-0.0006228102698792638,0.0006228102698792638,BUY,True
2005-03-28,80.12632751464844,-0.006649103559804637,0.0008331413489044922,train,-0.01037641024394298,-0.021756548639545015,13.75,0.024590163934426146,0.04642313546423127,-0.09949453617676796,-0.2235771682826404,0.007482244908709129,0.007482244908709129,BUY,False
2005-03-29,79.59355926513672,0.014159998473997515,0.00022648148042450018,train,-0.013294180948973389,-0.03427685042320616,14.49,0.053818181818181765,0.0646583394562823,0.5216409532668314,0.16190894499569763,-0.013933516993573015,0.013933516993573015,BUY,True
2005-03-30,80.7206039428711,-0.0018619666469790186,0.00045298922500297957,train,0.010949472835717788,-0.012450068119051694,13.64,-0.05866114561766733,-0.0441485634197617,-0.12869816456647876,-0.3295069664029483,0.0023149558719819984,0.0023149558719819984,BUY,False
2005-03-31,80.57030487060547,-0.0044926803257910874,0.0003577663651741253,train,0.008204824465808613,-0.005848547225274947,14.02,0.027859237536656867,-0.002844950213371278,0.04150343294823888,-0.08814089212664133,0.004850446690965213,0.004850446690965213,BUY,False
2005-04-01,80.20832824707031,0.0017027382877650155,0.000509613979013003,train,0.0024758987254913656,-0.012305099885926762,14.09,0.004992867332382245,0.049925484351713845,0.47510197381665464,0.8342136427092861,-0.0011931243087520125,0.0011931243087520125,BUY,True
2005-04-04,80.34490203857422,0.004760816361878195,0.00030887697733095795,train,0.0027278739798204388,-0.007676841803630929,14.11,0.0014194464158978626,0.026181818181818084,-0.24853315248600338,0.5306411777913205,-0.004451939384547237,0.004451939384547237,BUY,True
2005-04-05,80.72740936279297,0.0034692035414456424,3.931773617964352e-05,train,0.014245500617446227,0.000761937405555857,13.68,-0.030474840538625037,-0.05590062111801242,-0.3454440551429705,-0.34157247791254397,-0.003429885805265999,0.003429885805265999,BUY,True
2005-04-06,81.0074691772461,0.005395933304896738,0.00047168177051821596,train,0.003553804361746682,0.014542189481786982,13.15,-0.03874269005847952,-0.03592375366568912,0.13690002326380513,-0.14086458361894194,-0.0049242515343785225,0.0049242515343785225,BUY,True
2005-04-07,81.444580078125,-0.01039905559702281,0.00032926934383164006,train,0.010851084762849128,0.019144940474400407,12.33,-0.06235741444866927,-0.12054208273894429,-0.12265479216493147,-0.2762785828659211,0.01072832494085445,0.01072832494085445,BUY,False
2005-04-08,80.5976333618164,0.0007627725352286063,0.00042383622188918403,train,0.004853674465660207,0.007341590397575093,12.62,0.023519870235198637,-0.10432931156848835,0.3645757105014271,-0.330505494182476,-0.0003389363133394223,0.0003389363133394223,BUY,True
2005-04-11,80.65911102294922,0.00516602534337629,0.0005319836583815959,train,0.00391075197557833,0.006649293993954419,11.98,-0.05071315372424712,-0.15095676824946835,-0.2952335553189521,-0.372111671779741,-0.004634041684994695,0.004634041684994695,BUY,True
2005-04-12,81.07579803466797,-0.011795026652979268,0.0005794557318992953,train,0.004315618135462884,0.018622596893722365,11.3,-0.056761268781302165,-0.17397660818713445,0.9166714873734565,0.8385833409812204,0.012374482384878564,0.012374482384878564,BUY,False
2005-04-13,80.1195068359375,-0.01304270735092683,0.0007831318357179858,train,-0.010961487259473768,-0.007446637878961049,13.31,0.1778761061946903,0.012167300380228063,-0.23444015193023837,0.2380557255548339,0.013825839186644815,0.013825839186644815,BUY,False
2005-04-14,79.07453155517578,-0.013993593682717798,-1.7655412681360296e-05,train,-0.029100138040809687,-0.018564821342452076,14.53,0.09166040570999234,0.17842660178426595,0.45748684589607125,1.056716009123861,0.013975938270036438,0.013975938270036438,SELL,True
2005-04-15,77.9679946899414,0.003066024973430448,0.002342973428176633,train,-0.03262674798489562,-0.02793143313282731,17.74,0.22092222986923593,0.40570522979397783,0.3387179332458037,1.0177426461710226,-0.0007230515452538149,0.0007230515452538149,BUY,True
2005-04-18,78.20704650878906,0.007947708041769364,0.0016157376394598394,train,-0.030400341425316335,-0.026608477645025386,16.56,-0.06651634723788047,0.38230383973288795,-0.22258859954319832,1.2257247747246636,-0.006331970402309524,0.006331970402309524,BUY,True
2005-04-19,78.82861328125,-0.013950239561201894,0.0004385063977597056,train,-0.027717084603435804,-0.02352108282094978,14.96,-0.09661835748792258,0.32389380530973444,-0.35092747352931764,-0.24626791170215734,0.014388745958961599,0.014388745958961599,BUY,False
2005-04-20,77.72893524169922,0.019419641783585018,0.002729739208236361,train,-0.029837572504452736,-0.040471995593065246,16.92,0.13101604278074874,0.2712246431254697,0.6592597269987264,0.6336244673914693,-0.016689902575348657,0.016689902575348657,BUY,True
2005-04-21,79.2384033203125,-0.0037928213692054458,0.0001281480524118029,train,0.002072370988658534,-0.027088073333992768,14.41,-0.14834515366430268,-0.008258774948382563,-0.19291341140696838,-0.0953768110212464,0.003920969421617249,0.003920969421617249,BUY,False
2005-04-22,78.9378662109375,0.006576398843903819,0.0004996777986158142,train,0.012439354440921813,-0.02059324922641248,15.38,0.06731436502428867,-0.13303269447576083,0.02177748234087229,-0.30954566189996213,-0.0060767210452880045,0.0060767210452880045,BUY,True
2005-04-25,79.45699310302734,-0.009714355451637235,-4.457819772404833e-05,train,0.01598253162645391,-0.014903684217147495,14.62,-0.04941482444733425,-0.11714975845410625,-0.4115186086455409,-0.477342975272704,0.009669777253913187,0.009669777253913187,SELL,True
2005-04-26,78.68511962890625,0.003906659054575101,0.0007408408433204151,train,-0.0018203244528961493,-0.029486954969465295,14.91,0.019835841313269542,-0.0033422459893048817,0.38906474434866434,0.11852592249203364,-0.003165818211254686,0.003165818211254686,BUY,True
2005-04-27,78.99251556396484,-0.012537538487422895,0.0004678424582974329,train,0.01625624123547431,-0.014066378045491712,14.87,-0.0026827632461435824,-0.12115839243498827,0.15842673422741171,-0.21909131496557788,0.013005380945720327,0.013005380945720327,BUY,False
2005-04-28,78.00214385986328,0.013572319830686963,0.0008535274000389813,train,-0.015601771472498971,-0.013561733142411603,16.86,0.13382649630127785,0.17002081887578058,-0.13847779498620616,-0.16642132113966068,-0.012718792430647982,0.012718792430647982,BUY,True
2005-04-29,79.0608139038086,0.005615450629032459,0.0006618559423270075,train,0.0015575249088004561,0.014016253954113544,15.31,-0.0919335705812574,-0.004551365409622865,0.4347633534074211,0.17049764873522433,-0.004953594686705452,0.004953594686705452,BUY,True
2005-05-02,79.50477600097656,0.001718669782215354,-0.0003680801058833579,train,0.0006013680619307848,0.01659351107245377,15.12,-0.012410189418680662,0.03419972640218871,-0.46125249774505783,0.07157625358378561,-0.002086749888098712,0.002086749888098712,SELL,False
2005-05-03,79.64141845703125,0.007718158095405991,0.00044054822482455174,train,0.012153490172412296,0.01031104242416725,14.53,-0.03902116402116407,-0.025486250838363533,0.5349960018848257,0.18415305813345073,-0.007277609870581439,0.007277609870581439,BUY,True
2005-05-04,80.256103515625,-0.00034023085885337423,0.0004218492805938476,train,0.015996299682809356,0.032512580624802334,13.85,-0.04679972470750171,-0.06859448554135839,-0.057495148272738605,-0.0365640143631607,0.0007620801394472218,0.0007620801394472218,BUY,False
2005-05-05,80.22879791259766,-0.0031498469581197064,0.0003433264395336752,train,0.028546062230478286,0.01249892161861954,13.98,0.009386281588447787,-0.17081850533807819,0.1955568824894487,0.33698529969716406,0.0034931733976533816,0.0034931733976533816,BUY,False
2005-05-06,79.97608947753906,0.006234411110345839,0.00043538362901764896,train,0.011576854936556247,0.013152411085286086,14.05,0.005007153075822668,-0.08229915088177664,-0.3043267390180452,-0.3517363535133825,-0.00579902748132819,0.00579902748132819,BUY,True
2005-05-09,80.47469329833984,-0.01035449539670108,-9.564316325659628e-05,train,0.012199484686949758,0.012808189129343228,13.75,-0.02135231316725983,-0.09060846560846558,-0.3510310700522432,-0.21910920566018877,0.010258852233444483,0.010258852233444483,SELL,True
2005-05-10,79.64141845703125,0.005488774528775497,0.0009331503686779857,train,0.0,0.012153490172412296,14.91,0.08436363636363642,0.026152787336545025,0.7054319379207095,-0.1324041892877118,-0.004555624160097512,0.004555624160097512,BUY,True
2005-05-11,80.07855224609375,-0.011003371171038001,0.00045918061506861654,train,-0.0022123086189536068,0.01374860231219599,14.45,-0.030851777330650587,0.04332129963898912,0.22829514766094605,0.1306718713181183,0.011462551786106617,0.011462551786106617,BUY,False
2005-05-12,79.19741821289062,-0.0019838035775320284,0.0002868637240676815,train,-0.012855479909229528,0.01532360899175722,16.12,0.11557093425605558,0.15307582260371966,0.03752861510528405,-0.018779919241910026,0.00227066730159971,0.00227066730159971,BUY,False
2005-05-13,79.0403060913086,0.009333327284410275,0.0005754837632409399,train,-0.011700789477751106,-0.0002593928836218673,16.32,0.012406947890818865,0.16156583629893229,-0.10327195783221221,0.2648000308534846,-0.008757843521169336,0.008757843521169336,BUY,True
2005-05-16,79.77801513671875,0.006678133676285336,-0.00034132894921024367,train,-0.008657108627159738,0.003436763795659603,15.68,-0.03921568627450989,0.14036363636363625,-0.42290686901145813,0.12471857464486114,-0.0070194626254955796,0.0070194626254955796,SELL,False
2005-05-17,80.31078338623047,0.01029041480568793,0.0006106741847828427,train,0.008404733895596816,0.008404733895596816,14.57,-0.07079081632653061,-0.02280348759221995,0.2411201658300648,-0.18149128508915946,-0.009679740620905089,0.009679740620905089,BUY,True
2005-05-18,81.13721466064453,0.004209099225684909,0.0006040779219413866,train,0.013220299129501623,0.01097874312883862,13.63,-0.06451612903225801,-0.05674740484429053,0.2762829980449242,-0.14951324314710512,-0.0036050213037435224,0.0036050213037435224,BUY,True
2005-05-19,81.47872924804688,-0.0014248687682474337,0.00043462773456984287,train,0.028805371268844304,0.015579584487990239,13.32,-0.022743947175348556,-0.1736972704714641,-0.20754148122584026,-0.35040300020612747,0.0018594965028172765,0.0018594965028172765,BUY,False
2005-05-20,81.36263275146484,0.005540227766065442,0.00047718042436015813,train,0.029381549427117015,0.017336972624989233,13.14,-0.013513513513513487,-0.19485294117647056,-0.24968551728157418,-0.45646615924097245,-0.005063047341705284,0.005063047341705284,BUY,True
2005-05-23,81.81340026855469,-0.0023374016151150867,0.0003121962020057384,train,0.025513108195883483,0.016635129819655425,12.95,-0.014459665144596734,-0.1741071428571429,0.1014640040564887,0.03741134391448364,0.002649597817120825,0.002649597817120825,BUY,False
2005-05-24,81.6221694946289,-0.0007523568285705551,0.0003535992798320658,train,0.016328892000613715,0.024870865888285687,12.69,-0.020077220077220015,-0.12903225806451613,-0.007714323214079277,-0.17058118476940254,0.0011059561084026208,0.0011059561084026208,BUY,False
2005-05-25,81.56076049804688,0.005359234867541973,0.00044757367258546323,train,0.005220118033060661,0.018509428684450713,12.58,-0.008668242710795804,-0.07703595011005138,-0.06011951648533875,-0.3891992933469669,-0.00491166119495651,0.00491166119495651,BUY,True
2005-05-26,81.99786376953125,0.0016662287404174414,0.00038566686442500434,train,0.00637141160981991,0.03536031375559179,12.24,-0.027027027027026973,-0.08108108108108103,-0.09142427450387325,-0.2997000069615222,-0.001280561875992437,0.001280561875992437,BUY,True
2005-05-27,82.13449096679688,-0.006403863738457138,-0.0013676234721203692,train,0.00948664256833709,0.03914692425297339,12.15,-0.007352941176470562,-0.07534246575342463,-0.4313855586020039,-0.46928828041557435,0.0050362402663367695,0.0050362402663367695,SELL,True
2005-05-31,81.60851287841797,0.008537299406885746,0.0009504660188224167,train,-0.0025043255684786825,0.02294488949821849,13.29,0.093827160493827,0.026254826254826336,0.7635804050235606,-0.15026475134138717,-0.007586833388063329,0.007586833388063329,BUY,True
2005-06-01,82.30522918701172,0.002157507602723152,0.0006196907789641357,train,0.008368555952531498,0.024834097199495142,12.36,-0.0699774266365688,-0.026004728132387744,0.604783157972391,0.37424216401041566,-0.0015378168237590163,0.0015378168237590163,BUY,True
2005-06-02,82.48280334472656,-0.005051157199589373,-2.4502869216471227e-05,train,0.011304980986558633,0.016584112354730784,11.84,-0.04207119741100318,-0.05882352941176472,-0.4296231917369381,-0.16602602880139805,0.005026654330372902,0.005026654330372902,SELL,True
2005-06-03,82.06616973876953,-0.0009152539883273692,0.00041019650815799635,train,0.0008330213263880726,0.00720974045795808,12.15,0.026182432432432456,-0.007352941176470562,0.5363346723922982,0.41018859724155154,0.0013254504964853656,0.0013254504964853656,BUY,False
2005-06-06,81.99105834960938,0.0007492510281263964,-0.00044004971648666446,train,-0.0017463140697552282,0.007723761841190058,12.28,0.010699588477366184,0.010699588477366184,-0.4090695974058761,0.4655331536300471,-0.0011893007446130608,0.0011893007446130608,SELL,False
2005-06-07,82.052490234375,-0.0018314640256837933,0.0005637429320815512,train,0.005440331410259569,0.002922381480729319,12.39,0.00895765472312715,-0.0677200902934536,0.8448804873718319,0.5330934223509125,0.0023952069577653444,0.0023952069577653444,BUY,False
2005-06-08,81.90221405029297,0.004753850620865974,0.0003258040924660759,train,-0.004896592120569032,0.0034309864268247114,12.7,0.02502017756255026,0.027508090614886793,-0.2950333301755004,-0.32652598008935374,-0.004428046528399898,0.004428046528399898,BUY,True
2005-06-09,82.29156494140625,-0.0023242834309279425,0.0004593472527692952,train,-0.0023185245356059925,0.00896024557516073,12.08,-0.04881889763779523,0.020270270270270396,0.20844389648729122,0.4268735281895,0.0027836306836972378,0.0027836306836972378,BUY,False
2005-06-10,82.10029602050781,0.003161773247034372,-8.994257724509038e-05,train,0.00041583860739335954,0.0012492063362097294,11.96,-0.009933774834437026,-0.0156378600823045,-0.3563428785260523,-0.4022023167440991,-0.003251715824279462,0.003251715824279462,SELL,False
2005-06-13,82.35987854003906,0.002321985009088312,0.00035529364482706107,train,0.004498297715063604,0.0027441282047184767,11.65,-0.02591973244147161,-0.05130293159609112,0.3542518503892742,0.3699897909361267,-0.001966691364261251,0.001966691364261251,BUY,True
2005-06-14,82.55111694335938,0.0019029328640849386,-0.00017549164871184222,train,0.006076923534680034,0.011550315422923063,11.79,0.012017167381974225,-0.04842615012106544,-0.31440044387565,-0.4908806294012298,-0.002078424512796781,0.002078424512796781,SELL,False
2005-06-15,82.70820617675781,0.0025600674493322373,0.00047176092489864015,train,0.009840907670333632,0.004896128638806951,11.46,-0.027989821882951516,-0.09763779527559047,0.5711800479072335,0.13468938508399964,-0.002088306524433597,0.002088306524433597,BUY,True
2005-06-16,82.9199447631836,0.0037050248870977853,0.00041814345773666937,train,0.007636017400140194,0.005299788570837682,11.15,-0.027050610820244403,-0.07698675496688734,-0.12465504665799432,-0.17807965290636207,-0.003286881429361116,0.003286881429361116,BUY,True
2005-06-17,83.22716522216797,0.0003301936216162371,0.0003569834164324619,train,0.013725519349877535,0.014147065558123284,11.48,0.02959641255605372,-0.04013377926421413,0.10662414500316775,0.4131078038573657,2.6789794816224816e-05,2.6789794816224816e-05,BUY,True
2005-06-20,83.25464630126953,0.0005765026113067062,0.00036173515641977147,train,0.010864121913383817,0.015411289683226581,11.47,-0.0008710801393727596,-0.015450643776824036,-0.20396123378110365,-0.1693652902201559,-0.00021476745488693475,0.00021476745488693475,BUY,True
2005-06-21,83.30264282226562,0.0008232707284896446,0.0004108824846048679,train,0.009103763906936457,0.015236010318756765,11.08,-0.03400174367916309,-0.06022052586938076,-0.027781976333149716,0.17788587918043786,-0.00041238824388477665,0.00041238824388477665,BUY,True
2005-06-22,83.37122344970703,-0.01406635819486246,0.00038580746521061173,train,0.008016342072904692,0.017936137825431686,11.05,-0.0027075812274367506,-0.035776614310645716,0.1612420323070829,-0.12943739707795376,0.014452165660073072,0.014452165660073072,BUY,False
2005-06-23,82.19849395751953,-0.007341895304411428,0.0005343205470201957,train,-0.008700570263577734,-0.0011309905693613898,12.13,0.09773755656108607,0.08789237668161443,0.34280858819134497,0.33547230186085963,0.007876215851431624,0.007876215851431624,BUY,False
2005-06-24,81.59500122070312,0.0014292900675281217,0.00046885257275476095,train,-0.019610952711268226,-0.006154603872298714,12.18,0.004122011541632276,0.06097560975609739,-0.058101875675397485,0.13668119558931413,-0.0009604374947733607,0.0009604374947733607,BUY,True
